1305032354.357419744, 0, 0, 0,    0, 0, 0, 1
1305032354.857805736, 23, 0, 0,    0, 0, 0, 0
1305032355.357924486, 23, 0, 0,    0, 0, 0, 0
1305032355.858151447, 23, 0, 0,    0, 0, 0, 0
1305032356.358125937, 23, 0, 0,    0, 0, 0, 0
1305032356.862093511, 23, 0, 0,    0, 0, 0, 0
1305032357.362141327, 23, 0, 0,    0, 0, 0, 0
1305032357.862505312, 23, 0, 0,    0, 0, 0, 0
1305032358.362035538, 23, 0, 0,    0, 0, 0, 0
1305032358.862240496, 23, 0, 0,    0, 0, 0, 0
1305032359.362167072, 23, 0, 0,    0, 0, 0, 0
1305032359.861990399, 23, 0, 0,    0, 0, 0, 0
1305032360.362033367, 23, 0, 0,    0, 0, 0, 0
1305032360.862083869, 23, 0, 0,    0, 0, 0, 0
1305032361.362097579, 23, 0, 0,    0, 0, 0, 0
1305032361.862158320, 23, 0, 0,    0, 0, 0, 0
1305032362.362124980, 23, 0, 0,    0, 0, 0, 0
1305032362.862130932, 23, 0, 0,    0, 0, 0, 0
1305032363.361941241, 23, 0, 0,    0, 0, 0, 0
1305032363.862067809, 23, 0, 0,    0, 0, 0, 0
1305032364.362133693, 23, 0, 0,    0, 0, 0, 0
1305032364.862289443, 23, 0, 0,    0, 0, 0, 0
1305032365.362017023, 23, 0, 0,    0, 0, 0, 0
1305032365.862061022, 23, 0, 0,    0, 0, 0, 0
1305032366.362038559, 23, 0, 0,    0, 0, 0, 0
1305032366.862171926, 23, 0, 0,    0, 0, 0, 0
1305032367.362109293, 23, 0, 0,    0, 0, 0, 0
1305032367.861952772, 23, 0, 0,    0, 0, 0, 0
1305032368.362001150, 23, 0, 0,    0, 0, 0, 0
1305032368.862362049, 23, 0, 0,    0, 0, 0, 0
1305032369.361965904, 23, 0, 0,    0, 0, 0, 0
1305032369.862627269, 23, 0, 0,    0, 0, 0, 0
1305032370.362171777, 23, 0, 0,    0, 0, 0, 0
1305032370.862583225, 23, 0, 0,    0, 0, 0, 0
1305032371.362286368, 23, 0, 0,    0, 0, 0, 0
1305032371.862967758, 23, 0, 0,    0, 0, 0, 0
1305032372.366254952, 23, 0, 0,    0, 0, 0, 0
1305032372.866951023, 23, 0, 0,    0, 0, 0, 0
1305032373.366852343, 23, 0, 0,    0, 0, 0, 0
1305032373.867214281, 23, 0, 0,    0, 0, 0, 0
1305032374.364900729, 23, 0, 0,    0, 0, 0, 0
1305032374.865377815, 23, 0, 0,    0, 0, 0, 0
1305032375.365860008, 23, 0, 0,    0, 0, 0, 0
1305032375.862013914, 23, 0, 0,    0, 0, 0, 0
1305032376.362195917, 23, 0, 0,    0, 0, 0, 0
1305032376.861991979, 23, 0, 0,    0, 0, 0, 0
1305032377.362122359, 23, 0, 0,    0, 0, 0, 0
1305032377.862015802, 23, 0, 0,    0, 0, 0, 0
1305032378.362038098, 23, 0, 0,    0, 0, 0, 0
1305032378.862028019, 23, 0, 0,    0, 0, 0, 0
1305032379.362135010, 23, 0, 0,    0, 0, 0, 0
1305032379.862242923, 23, 0, 0,    0, 0, 0, 0
1305032380.362378439, 23, 0, 0,    0, 0, 0, 0
1305032380.862334268, 23, 0, 0,    0, 0, 0, 0
1305032381.362293536, 23, 0, 0,    0, 0, 0, 0
1305032381.862313493, 23, 0, 0,    0, 0, 0, 0
1305032382.362343459, 23, 0, 0,    0, 0, 0, 0
1305032382.862516174, 23, 0, 0,    0, 0, 0, 0
1305032383.362334197, 23, 0, 0,    0, 0, 0, 0
1305032383.862396957, 23, 0, 0,    0, 0, 0, 0
1305032384.362345206, 23, 0, 0,    0, 0, 0, 0
1305032384.866305391, 23, 0, 0,    0, 0, 0, 0
1305032385.366404657, 23, 0, 0,    0, 0, 0, 0
1305032385.866318030, 23, 0, 0,    0, 0, 0, 0
1305032386.366260588, 23, 0, 0,    0, 0, 0, 0
1305032386.866257216, 23, 0, 0,    0, 0, 0, 0
1305032387.366220211, 23, 0, 0,    0, 0, 0, 0
1305032387.866423953, 23, 0, 0,    0, 0, 0, 0
1305032388.366200066, 23, 0, 0,    0, 0, 0, 0
1305032388.866264891, 23, 0, 0,    0, 0, 0, 0
1305032389.366288637, 23, 0, 0,    0, 0, 0, 0
1305032389.866297499, 23, 0, 0,    0, 0, 0, 0
1305032390.366126418, 23, 0, 0,    0, 0, 0, 0
1305032390.866336355, 23, 0, 0,    0, 0, 0, 0
1305032391.366253135, 23, 0, 0,    0, 0, 0, 0
