1305031910.697239499, 0, 0, 0,    0, 0, 0, 1
1305031910.797230205, -0.0254104, 0.00877815, 0.00833889,    0.0145977, -0.00628763, -0.0233241, 0.999602
1305031910.897222180, -0.0720024, 0.00582018, 0.0107305,    0.0188369, -0.0188884, -0.0501835, 0.998384
1305031910.997325324, -0.0947979, -0.0189299, 0.0369486,    0.0225356, -0.0407435, -0.0679897, 0.996599
1305031911.097195513, -0.149647, -0.00240161, 0.0355438,    0.0218311, -0.0785429, -0.0955841, 0.992078
1305031911.197213303, -0.168614, -0.0340268, 0.0654955,    0.0234452, -0.120126, -0.125909, 0.984463
1305031911.297334313, -0.184193, -0.0263946, 0.0667592,    0.0299393, -0.153301, -0.146962, 0.976731
1305031911.397332715, -0.196134, -0.0513665, 0.0890133,    0.0327775, -0.178966, -0.166388, 0.969129
1305031911.497290687, -0.250307, -0.0352572, 0.0904805,    0.0447335, -0.194802, -0.165849, 0.965684
1305031911.597302384, -0.250474, -0.0365898, 0.124836,    0.0559381, -0.236073, -0.167416, 0.955569
1305031911.697166681, -0.268955, -0.0531099, 0.108781,    0.0543718, -0.262814, -0.194442, 0.943485
1305031911.797296770, -0.295056, -0.0541528, 0.109118,    0.0471438, -0.277695, -0.221658, 0.933558
1305031911.897159452, -0.331121, -0.0601389, 0.100776,    0.0252412, -0.29264, -0.239621, 0.925368
1305031911.997251918, 23, 0, 0,    0, 0, 0, 0
1305031912.096952753, -0.34811, -0.0630522, 0.137094,    -0.0237876, -0.37047, -0.264788, 0.889985
1305031912.197357192, -0.345136, -0.0373159, 0.149521,    -0.00917635, -0.387411, -0.294264, 0.873635
1305031912.297249568, -0.362347, -0.0408817, 0.172036,    0.00891423, -0.398946, -0.316969, 0.860403
1305031912.397197787, -0.342042, -0.037592, 0.148611,    0.0330924, -0.410228, -0.319113, 0.853689
1305031912.497123468, -0.347007, -0.0579873, 0.131865,    0.0243795, -0.426797, -0.339408, 0.837886
1305031912.597090515, -0.348051, -0.0672807, 0.137418,    0.00665204, -0.440779, -0.343764, 0.829154
1305031912.697182162, -0.347557, -0.0707947, 0.141649,    -0.000653358, -0.456039, -0.357111, 0.815169
1305031912.797154757, -0.34307, -0.0600125, 0.14899,    -0.000165834, -0.469444, -0.371825, 0.800855
1305031912.897198297, -0.326335, -0.0334635, 0.152203,    0.0139628, -0.459783, -0.374882, 0.804903
1305031912.997048879, -0.32109, -0.0572005, 0.17438,    0.0227251, -0.454456, -0.374419, 0.807938
