1305031453.259670405, 0, 0, 0,    0, 0, 0, 1
1305031453.291695947, -0.020192, 0.0312466, -0.0045656,    0.00972475, 0.0175324, 0.00793275, 0.999768
1305031453.323681880, 0.00559394, 0.0118013, 0.00161774,    0.00821898, 0.0221394, 0.0171564, 0.999574
1305031453.359683589, 0.00752691, 0.026464, -0.0151623,    0.0129733, 0.0338417, 0.0266024, 0.998989
1305031453.391690522, -0.0047434, 0.0451111, -0.0252796,    0.0184971, 0.045292, 0.0382888, 0.998068
1305031453.423683474, -0.00866635, 0.0324631, -0.0330574,    0.0132539, 0.0518013, 0.0452034, 0.997546
1305031453.459684725, -0.000423818, 0.0352605, -0.0384785,    0.0167241, 0.0562943, 0.0531985, 0.996856
1305031453.491697987, 0.00726136, 0.0416666, -0.0480504,    0.0222003, 0.0609331, 0.0652369, 0.99576
1305031453.523683838, 0.00707375, 0.0363299, -0.0564462,    0.0250795, 0.066908, 0.073176, 0.994756
1305031453.559752609, 0.00762721, 0.0328132, -0.0693778,    0.0298065, 0.070292, 0.0782481, 0.994006
1305031453.591640059, 0.00828655, 0.0405815, -0.0809563,    0.0377965, 0.0724882, 0.0813737, 0.993325
1305031453.627705902, 0.00784647, 0.0514682, -0.0985285,    0.0464937, 0.0719569, 0.0872149, 0.992499
1305031453.659600257, -0.000830714, 0.0541195, -0.115211,    0.0530336, 0.0688435, 0.0863887, 0.992464
1305031453.691678018, -0.00302607, 0.0664936, -0.129661,    0.0609441, 0.0622287, 0.0810867, 0.992894
1305031453.727651720, -0.0124529, 0.085768, -0.146794,    0.0699693, 0.0573917, 0.0770648, 0.992911
1305031453.759693741, -0.0132569, 0.0850707, -0.157844,    0.0724412, 0.0457153, 0.0691562, 0.993921
1305031453.791715797, -0.0213344, 0.0990918, -0.168054,    0.079099, 0.0359516, 0.0611146, 0.994342
1305031453.827772512, -0.0273475, 0.096305, -0.188518,    0.0786373, 0.0271859, 0.0563888, 0.994936
