1305031102.075348978, 0, 0, 0,    0, 0, 0, 1
1305031102.111279472, 0.000524651, 0.00766991, 0.00639423,    -0.00119778, -0.00426689, -0.00194423, 0.999988
1305031102.143228677, 0.0108017, -0.000492334, 0.0205726,    -0.00695457, -0.00980698, -0.000893551, 0.999927
1305031102.175303821, 0.00926129, 0.0036823, 0.0339086,    -0.00692538, -0.0140267, -0.00167465, 0.999876
1305031102.211213689, -0.00434517, 0.0106636, 0.0418639,    -0.00887081, -0.0141863, -0.0060654, 0.999842
1305031102.243210947, -0.00503192, 0.0105863, 0.0524568,    -0.015204, -0.0170367, -0.00587328, 0.999722
1305031102.275326551, -0.00695839, 0.0129065, 0.0695402,    -0.0198706, -0.0192502, -0.00590698, 0.9996
1305031102.311266852, -0.00350806, 0.0113666, 0.0817969,    -0.0251088, -0.0224488, -0.00485999, 0.999421
1305031102.343232774, -0.00899109, 0.0139361, 0.0957805,    -0.0268034, -0.0228233, -0.00371255, 0.999373
1305031102.375328572, -0.00795472, 0.0145341, 0.109061,    -0.0289045, -0.0251106, -0.00283838, 0.999263
1305031102.411258571, -0.00753924, 0.0163033, 0.122611,    -0.0309972, -0.0285887, -0.00156075, 0.999109
1305031102.443271192, -0.0101607, 0.0236746, 0.126175,    -0.034557, -0.0308991, -0.00417249, 0.998916
1305031102.475318443, -0.00434604, 0.0271207, 0.134654,    -0.0406503, -0.0345457, -0.00344266, 0.99857
1305031102.511218557, -0.00242143, 0.0238802, 0.151445,    -0.0483389, -0.0351191, -0.00126001, 0.998213
1305031102.575286139, -0.0124542, 0.0218017, 0.183053,    -0.0546349, -0.0295301, -0.00910764, 0.998028
1305031102.611232585, -0.0171797, 0.00613006, 0.202042,    -0.0589974, -0.0257352, -0.00784431, 0.997896
1305031102.643265447, -0.020806, 0.0196459, 0.211347,    -0.0527002, -0.0241485, -0.00724274, 0.998292
1305031102.675284847, -0.0245809, 0.0283927, 0.213905,    -0.0514599, -0.0235877, -0.0069944, 0.998372
1305031102.711263256, -0.0197017, 0.0277586, 0.229769,    -0.0532244, -0.0260719, -0.00567444, 0.998226
1305031102.743233805, -0.0232299, 0.032299, 0.243122,    -0.0538192, -0.0250866, -0.00427282, 0.998226
1305031102.775472274, -0.0121877, 0.0393016, 0.251836,    -0.0544026, -0.0269628, -0.00379504, 0.998148
1305031102.811232146, -0.0126436, 0.03748, 0.26445,    -0.0574895, -0.0242186, -0.00501243, 0.99804
1305031102.843290238, -0.0122084, 0.041728, 0.277697,    -0.0581896, -0.0213991, -0.0069933, 0.998052
1305031102.875363303, -0.00398391, 0.0372319, 0.294172,    -0.0617301, -0.02275, -0.00654187, 0.997812
1305031102.911184976, -0.0213246, 0.0442108, 0.304074,    -0.0595984, -0.0149826, -0.00876265, 0.998072
1305031102.943228703, -0.0245308, 0.0617845, 0.313574,    -0.0516794, -0.0134065, -0.0121249, 0.9985
1305031102.975203208, -0.0377457, 0.0543641, 0.325459,    -0.058257, -0.0155853, -0.0119206, 0.998109
1305031103.011214852, -0.0451895, 0.060955, 0.336773,    -0.0570828, -0.0189323, -0.0112512, 0.998127
1305031103.043227196, -0.0477776, 0.0646019, 0.347543,    -0.0595806, -0.0250338, -0.00488988, 0.997898
1305031103.075318635, -0.0400739, 0.0543227, 0.361758,    -0.0647717, -0.0306171, -0.00334097, 0.997425
1305031103.111240354, -0.0439577, 0.0663558, 0.370981,    -0.0600615, -0.029334, -0.00269977, 0.99776
1305031103.143318066, -0.0383947, 0.080258, 0.374787,    -0.0553156, -0.0297568, -0.00425044, 0.998016
1305031103.175452431, -0.0439961, 0.0884716, 0.382267,    -0.0543057, -0.0264127, -0.00176414, 0.998173
1305031103.211219961, -0.0420213, 0.101547, 0.383589,    -0.0531125, -0.0267824, -0.00270955, 0.998226
1305031103.275369783, -0.0449714, 0.111639, 0.398898,    -0.0653789, -0.0277393, -2.84332e-05, 0.997475
1305031103.311210246, -0.0529588, 0.103004, 0.411127,    -0.078623, -0.0347473, 0.00627736, 0.996279
1305031103.343222617, -0.0476132, 0.0885669, 0.42314,    -0.0878901, -0.0424582, 0.00665478, 0.995203
