1305031229.564425533, 0, 0, 0,    0, 0, 0, 1
1305031229.764848416, 23, 0, 0,    0, 0, 0, 0
1305031229.966160334, 23, 0, 0,    0, 0, 0, 0
1305031230.165771197, 23, 0, 0,    0, 0, 0, 0
1305031230.365650067, 23, 0, 0,    0, 0, 0, 0
1305031230.566083617, 23, 0, 0,    0, 0, 0, 0
1305031230.765853908, 23, 0, 0,    0, 0, 0, 0
1305031230.964975629, 23, 0, 0,    0, 0, 0, 0
1305031231.165240532, 23, 0, 0,    0, 0, 0, 0
1305031231.365066236, 23, 0, 0,    0, 0, 0, 0
1305031231.565051656, 23, 0, 0,    0, 0, 0, 0
1305031231.765477840, 23, 0, 0,    0, 0, 0, 0
1305031231.965009797, 23, 0, 0,    0, 0, 0, 0
1305031232.165032357, 23, 0, 0,    0, 0, 0, 0
1305031232.364737500, 23, 0, 0,    0, 0, 0, 0
1305031232.564713689, 23, 0, 0,    0, 0, 0, 0
1305031232.761718696, 23, 0, 0,    0, 0, 0, 0
1305031232.961661984, 23, 0, 0,    0, 0, 0, 0
1305031233.161744040, 23, 0, 0,    0, 0, 0, 0
1305031233.361799659, 23, 0, 0,    0, 0, 0, 0
1305031233.561784973, 23, 0, 0,    0, 0, 0, 0
1305031233.761642785, 23, 0, 0,    0, 0, 0, 0
1305031233.961748038, 23, 0, 0,    0, 0, 0, 0
1305031234.161729142, 23, 0, 0,    0, 0, 0, 0
1305031234.361612127, 23, 0, 0,    0, 0, 0, 0
1305031234.561674977, 23, 0, 0,    0, 0, 0, 0
1305031234.761814897, 23, 0, 0,    0, 0, 0, 0
1305031234.961658903, 23, 0, 0,    0, 0, 0, 0
1305031235.161491211, 23, 0, 0,    0, 0, 0, 0
1305031235.361653019, 23, 0, 0,    0, 0, 0, 0
1305031235.561674633, 23, 0, 0,    0, 0, 0, 0
1305031235.761817760, 23, 0, 0,    0, 0, 0, 0
1305031235.961704001, 23, 0, 0,    0, 0, 0, 0
1305031236.161670433, 23, 0, 0,    0, 0, 0, 0
1305031236.361588264, 23, 0, 0,    0, 0, 0, 0
1305031236.561677767, 23, 0, 0,    0, 0, 0, 0
1305031236.761748833, 23, 0, 0,    0, 0, 0, 0
1305031236.961639246, 23, 0, 0,    0, 0, 0, 0
1305031237.161661111, 23, 0, 0,    0, 0, 0, 0
1305031237.361617677, 23, 0, 0,    0, 0, 0, 0
1305031237.561669395, 23, 0, 0,    0, 0, 0, 0
1305031237.761654300, 23, 0, 0,    0, 0, 0, 0
1305031237.961657485, 23, 0, 0,    0, 0, 0, 0
1305031238.161681934, 23, 0, 0,    0, 0, 0, 0
1305031238.361640126, 23, 0, 0,    0, 0, 0, 0
1305031238.561623876, 23, 0, 0,    0, 0, 0, 0
1305031238.761658134, 23, 0, 0,    0, 0, 0, 0
1305031238.961656170, 23, 0, 0,    0, 0, 0, 0
1305031239.161756041, 23, 0, 0,    0, 0, 0, 0
1305031239.361715380, 23, 0, 0,    0, 0, 0, 0
1305031239.561732702, 23, 0, 0,    0, 0, 0, 0
1305031239.761913345, 23, 0, 0,    0, 0, 0, 0
1305031239.961709622, 23, 0, 0,    0, 0, 0, 0
1305031240.161723380, 23, 0, 0,    0, 0, 0, 0
1305031240.361684747, 23, 0, 0,    0, 0, 0, 0
1305031240.561747683, 23, 0, 0,    0, 0, 0, 0
1305031240.761607104, 23, 0, 0,    0, 0, 0, 0
1305031240.961708658, 23, 0, 0,    0, 0, 0, 0
1305031241.161724904, 23, 0, 0,    0, 0, 0, 0
1305031241.361658187, 23, 0, 0,    0, 0, 0, 0
1305031241.561686313, 23, 0, 0,    0, 0, 0, 0
1305031241.761678031, 23, 0, 0,    0, 0, 0, 0
1305031241.961684628, 23, 0, 0,    0, 0, 0, 0
1305031242.161667611, 23, 0, 0,    0, 0, 0, 0
1305031242.361729044, 23, 0, 0,    0, 0, 0, 0
1305031242.561569426, 23, 0, 0,    0, 0, 0, 0
1305031242.761930310, 23, 0, 0,    0, 0, 0, 0
1305031242.961731129, 23, 0, 0,    0, 0, 0, 0
1305031243.161643097, 23, 0, 0,    0, 0, 0, 0
1305031243.361686416, 23, 0, 0,    0, 0, 0, 0
1305031243.561795268, 23, 0, 0,    0, 0, 0, 0
1305031243.761666940, 23, 0, 0,    0, 0, 0, 0
1305031243.961673834, 23, 0, 0,    0, 0, 0, 0
1305031244.161700888, 23, 0, 0,    0, 0, 0, 0
1305031244.361665238, 23, 0, 0,    0, 0, 0, 0
1305031244.561672279, 23, 0, 0,    0, 0, 0, 0
1305031244.761737776, 23, 0, 0,    0, 0, 0, 0
1305031244.961694416, 23, 0, 0,    0, 0, 0, 0
1305031245.161721133, 23, 0, 0,    0, 0, 0, 0
1305031245.361797376, 23, 0, 0,    0, 0, 0, 0
1305031245.561640661, 23, 0, 0,    0, 0, 0, 0
1305031245.761842014, 23, 0, 0,    0, 0, 0, 0
1305031245.961687713, 23, 0, 0,    0, 0, 0, 0
1305031246.161680927, 23, 0, 0,    0, 0, 0, 0
1305031246.361528841, 23, 0, 0,    0, 0, 0, 0
1305031246.561678642, 23, 0, 0,    0, 0, 0, 0
1305031246.761744361, 23, 0, 0,    0, 0, 0, 0
1305031246.961580901, 23, 0, 0,    0, 0, 0, 0
1305031247.161688176, 23, 0, 0,    0, 0, 0, 0
1305031247.361625957, 23, 0, 0,    0, 0, 0, 0
1305031247.561742812, 23, 0, 0,    0, 0, 0, 0
1305031247.761723006, 23, 0, 0,    0, 0, 0, 0
